Year,Group,Cohort,Occupation Number,Weighted Total People in Occ,Avg Occ Income,Education,Wage
1980,2,5,27,71290.0,9830.7,12.22,4.833
1980,2,5,28,23470.0,10679.2,12.06,5.389
1980,2,5,29,84190.0,9212.0,11.99,4.431
1980,2,5,30,44340.0,9913.9,12.75,4.855
1980,2,5,31,358030.0,7146.3,12.44,3.585
1980,2,5,32,55470.0,3967.1,10.10,2.085
1980,2,5,33,370.0,8430.5,12.00,3.875
1980,2,5,34,6880.0,12030.6,13.08,5.639
1980,2,5,35,10310.0,5529.9,11.60,2.689
1980,2,5,36,260920.0,3518.1,11.11,1.835
1980,2,5,37,152590.0,5909.7,11.64,3.006
1980,2,5,38,42530.0,5626.7,10.49,2.887
1980,2,5,39,174970.0,4639.3,12.04,2.443
1980,2,5,40,20720.0,6840.0,12.35,2.774
1980,2,5,41,22630.0,2779.4,10.86,1.269
1980,2,5,42,7860.0,4244.8,11.37,2.099
1980,2,5,43,1100.0,3948.1,11.05,1.870
1980,2,5,44,5920.0,10099.0,11.43,4.657
1980,2,5,45,7970.0,13351.6,12.03,6.272
1980,2,5,46,6730.0,8613.1,11.50,4.137
1980,2,5,47,14540.0,7531.8,11.81,3.636
1980,2,5,48,760.0,11124.1,10.76,5.180
1980,2,5,49,57550.0,11068.1,11.59,5.181
1980,2,5,50,7410.0,8947.4,11.10,4.180
1980,2,5,51,2200.0,6009.9,10.71,2.842
1980,2,5,52,18080.0,5127.6,10.78,2.585
1980,2,5,53,12060.0,7039.7,11.32,3.430
1980,2,5,54,12830.0,5511.2,10.74,2.730
1980,2,5,55,1630.0,12626.1,12.37,6.053
1980,2,5,56,22760.0,8425.1,10.77,3.997
1980,2,5,57,8510.0,7467.9,10.80,3.568
1980,2,5,58,3360.0,5773.0,10.26,2.790
1980,2,5,59,16170.0,7824.5,11.78,3.799
1980,2,5,60,169100.0,5247.9,10.02,2.586
1980,2,5,61,135330.0,7335.6,10.54,3.540
1980,2,5,62,138430.0,7336.6,10.75,3.527
1980,2,5,63,69580.0,7983.3,10.93,3.817
1980,2,5,64,50140.0,3922.0,11.59,1.896
1980,2,5,65,7370.0,8563.1,10.87,4.084
1980,2,5,66,108240.0,6490.0,10.63,3.206
1980,3,5,0,235360.0,,10.61,
1980,3,5,1,51890.0,19040.4,14.48,8.459
1980,3,5,2,24290.0,17267.7,14.56,8.016
1980,3,5,3,590.0,22532.9,15.05,9.896
1980,3,5,4,7150.0,22498.3,15.09,10.561
1980,3,5,5,3040.0,22679.9,15.26,10.755
1980,3,5,6,1770.0,21344.3,16.31,9.900
1980,3,5,7,3370.0,42825.4,18.24,17.199
1980,3,5,8,2210.0,16495.4,15.03,7.507
1980,3,5,9,1210.0,13842.8,14.25,6.384
1980,3,5,10,3610.0,16042.7,18.02,7.336
1980,3,5,11,18470.0,8326.1,17.08,3.988
1980,3,5,12,500.0,11819.6,16.00,5.572
1980,3,5,13,1310.0,20952.9,16.73,9.947
1980,3,5,14,8180.0,13761.3,15.54,6.423
1980,3,5,15,1980.0,26741.0,17.90,11.235
1980,3,5,16,5070.0,14241.8,13.73,6.737
1980,3,5,17,4200.0,13316.0,13.56,6.281
1980,3,5,18,6480.0,15822.0,13.49,7.408
1980,3,5,19,1410.0,16191.6,12.94,7.582
1980,3,5,20,5400.0,18831.3,13.94,8.981
1980,3,5,21,32700.0,14413.8,13.08,6.462
1980,3,5,22,1100.0,13928.5,12.87,6.537
1980,3,5,23,1880.0,13218.5,13.43,6.232
1980,3,5,24,3530.0,12374.1,12.58,5.970
1980,3,5,25,2800.0,12511.7,13.29,6.014
1980,3,5,26,320.0,11634.4,11.50,5.660
1980,3,5,27,4330.0,17626.4,13.24,8.293
1980,3,5,28,15400.0,16501.8,12.54,7.790
1980,3,5,29,24920.0,13275.8,11.90,6.263
1980,3,5,30,2140.0,15757.6,14.19,7.332
1980,3,5,31,8340.0,12580.7,13.26,5.984
1980,3,5,32,6110.0,8255.1,10.65,4.042
1980,3,5,33,2400.0,16973.4,12.73,7.033
1980,3,5,34,14590.0,16953.2,13.38,7.863
1980,3,5,35,12600.0,11035.7,12.19,5.132
1980,3,5,36,16230.0,8600.9,10.88,3.979
1980,3,5,37,7830.0,10553.3,11.75,4.984
1980,3,5,38,41200.0,9298.7,10.73,4.335
1980,3,5,39,7010.0,10298.4,12.28,4.702
1980,3,5,40,2900.0,5929.9,9.34,2.523
1980,3,5,41,11400.0,4776.5,8.58,2.108
1980,3,5,42,5440.0,8009.7,10.10,3.739
1980,3,5,43,3790.0,6287.6,9.06,2.923
1980,3,5,44,30590.0,12756.4,11.04,5.899
1980,3,5,45,8610.0,15941.2,12.44,7.562
1980,3,5,46,11260.0,13816.5,11.35,6.485
1980,3,5,47,70940.0,9792.9,10.70,4.633
1980,3,5,48,1600.0,12977.4,10.99,5.849
1980,3,5,49,28390.0,17506.2,12.13,8.079
1980,3,5,50,11040.0,13800.6,11.66,6.486
1980,3,5,51,1090.0,10918.2,10.47,5.149
1980,3,5,52,2130.0,8144.6,10.94,3.846
1980,3,5,53,2790.0,13029.4,11.29,6.221
1980,3,5,54,5590.0,11884.4,10.75,5.606
1980,3,5,55,3860.0,16612.4,12.10,7.643
1980,3,5,56,9740.0,12413.6,11.21,5.799
1980,3,5,57,3320.0,12403.8,11.07,5.759
1980,3,5,58,2750.0,7679.7,9.35,3.605
1980,3,5,59,4220.0,14146.5,11.65,6.831
1980,3,5,60,8380.0,8502.3,10.35,3.990
1980,3,5,61,61950.0,12526.4,10.92,5.908
1980,3,5,62,36920.0,11757.8,11.18,5.566
1980,3,5,63,9280.0,14010.6,11.90,6.566
1980,3,5,64,99820.0,12195.0,10.91,5.577
1980,3,5,65,17750.0,12730.5,10.84,5.885
1980,3,5,66,56250.0,10472.4,10.59,4.947
1980,4,5,0,559820.0,,10.89,
1980,4,5,1,32420.0,12869.7,13.87,6.161
1980,4,5,2,27560.0,12862.2,13.40,6.254
1980,4,5,3,50.0,15397.0,15.60,8.611
1980,4,5,4,780.0,16912.4,13.77,8.074
1980,4,5,5,1340.0,17771.3,14.46,8.549
1980,4,5,6,840.0,12801.7,15.36,6.389
1980,4,5,7,800.0,21372.4,16.30,9.518
1980,4,5,8,27270.0,11656.5,14.10,5.682
1980,4,5,9,2510.0,9128.1,13.34,4.450
1980,4,5,10,3470.0,8530.8,17.37,4.181
1980,4,5,11,67750.0,4627.5,16.56,2.325
1980,4,5,12,2170.0,6271.9,16.41,3.026
1980,4,5,13,1250.0,13408.8,14.62,6.356
1980,4,5,14,13600.0,10347.3,14.48,5.126
1980,4,5,15,670.0,14824.0,17.00,6.903
1980,4,5,16,2530.0,10485.9,13.74,5.256
1980,4,5,17,29670.0,9540.0,12.60,4.649
1980,4,5,18,2190.0,10198.0,12.80,4.930
1980,4,5,19,980.0,9782.5,12.74,4.703
1980,4,5,20,4750.0,12544.5,13.80,6.098
1980,4,5,21,36320.0,7577.2,12.08,3.771
1980,4,5,22,46250.0,9228.0,12.73,4.552
1980,4,5,23,9110.0,8808.8,12.44,4.330
1980,4,5,24,11890.0,9202.6,12.31,4.527
1980,4,5,25,18680.0,9577.9,12.61,4.750
1980,4,5,26,660.0,7454.7,11.73,3.606
1980,4,5,27,12210.0,10929.6,12.39,5.384
1980,4,5,28,10970.0,14299.9,12.16,6.825
1980,4,5,29,12410.0,9965.6,11.99,4.832
1980,4,5,30,6950.0,11335.5,12.87,5.560
1980,4,5,31,54390.0,8340.4,12.48,4.165
1980,4,5,32,44200.0,4393.2,10.21,2.272
1980,4,5,33,70.0,8678.6,11.86,3.940
1980,4,5,34,2330.0,12766.7,12.81,5.974
1980,4,5,35,2760.0,6373.2,11.87,3.119
1980,4,5,36,46500.0,4810.5,10.72,2.392
1980,4,5,37,71900.0,7172.1,11.39,3.518
1980,4,5,38,22110.0,5813.8,10.52,2.879
1980,4,5,39,26780.0,4479.3,11.76,2.245
1980,4,5,40,380.0,3054.7,9.32,1.406
1980,4,5,41,1970.0,2960.9,9.56,1.431
1980,4,5,42,580.0,5582.1,11.12,2.490
1980,4,5,43,270.0,3457.0,9.89,1.716
1980,4,5,44,1080.0,8198.3,11.96,3.820
1980,4,5,45,1300.0,12980.0,12.05,6.299
1980,4,5,46,1170.0,7874.5,11.97,3.729
1980,4,5,47,2640.0,7357.0,11.05,3.436
1980,4,5,48,100.0,9604.0,11.60,4.617
1980,4,5,49,7600.0,10819.7,11.99,5.190
1980,4,5,50,1240.0,8713.2,11.29,4.163
1980,4,5,51,360.0,5626.4,10.89,2.683
1980,4,5,52,2500.0,4887.2,11.07,2.329
1980,4,5,53,1440.0,6812.3,11.16,3.344
1980,4,5,54,2390.0,6127.2,10.50,3.020
1980,4,5,55,250.0,8733.8,11.44,4.039
1980,4,5,56,3620.0,8310.9,11.17,4.005
1980,4,5,57,1570.0,7763.3,10.99,3.796
1980,4,5,58,580.0,5776.0,10.38,2.824
1980,4,5,59,1700.0,8518.2,11.38,4.238
1980,4,5,60,40260.0,5686.1,10.64,2.788
1980,4,5,61,34740.0,7781.3,10.92,3.750
1980,4,5,62,30470.0,8030.7,11.36,3.874
1980,4,5,63,15150.0,8494.9,11.24,4.068
1980,4,5,64,6820.0,5814.1,11.20,2.871
1980,4,5,65,1670.0,8396.9,11.02,4.059
1980,4,5,66,24200.0,7348.3,10.83,3.602
1980,10,6,0,7074650.0,,11.11,
1980,10,6,1,1573590.0,25659.5,14.04,
1980,10,6,2,580910.0,20382.2,13.77,
1980,10,6,3,16400.0,30861.3,16.87,
1980,10,6,4,275690.0,28124.4,15.40,
1980,10,6,5,43760.0,25770.7,15.10,
1980,10,6,6,45840.0,28750.3,16.67,
1980,10,6,7,112190.0,51267.8,18.69,
1980,10,6,8,214450.0,13939.9,14.79,
1980,10,6,9,15560.0,13327.3,14.95,
1980,10,6,10,105710.0,18969.8,18.36,
1980,10,6,11,554860.0,6773.0,17.26,
1980,10,6,12,32070.0,9501.5,16.59,
1980,10,6,13,27730.0,26148.5,17.11,
1980,10,6,14,129780.0,13348.7,16.19,
1980,10,6,15,74100.0,42889.0,18.53,
1980,10,6,16,131610.0,17961.8,14.22,
1980,10,6,17,108690.0,10916.6,12.83,
1980,10,6,18,132220.0,19501.4,12.86,
1980,10,6,19,23960.0,17927.6,12.81,
1980,10,6,20,96700.0,23451.6,13.86,
1980,10,6,21,1348050.0,17019.3,12.73,
1980,10,6,22,600470.0,9270.7,12.55,
1980,10,6,23,97700.0,8952.0,12.38,
1980,10,6,24,110510.0,10418.5,12.24,
1980,10,6,25,346440.0,10206.4,12.36,
1980,10,6,26,6640.0,9094.6,11.32,
1980,10,6,27,115010.0,14629.7,12.30,
1980,10,6,28,142800.0,16759.4,12.08,
1980,10,6,29,268190.0,14694.6,11.62,
1980,10,6,30,63490.0,14994.4,13.04,
1980,10,6,31,416680.0,9875.4,12.34,
1980,10,6,32,146970.0,5410.4,9.55,
1980,10,6,33,40210.0,20121.8,11.96,
1980,10,6,34,94500.0,18842.3,12.61,
1980,10,6,35,87220.0,12149.8,11.55,
1980,10,6,36,393540.0,5431.2,10.54,
1980,10,6,37,222520.0,7418.3,11.15,
1980,10,6,38,320690.0,10378.4,10.16,
1980,10,6,39,180070.0,6646.9,11.39,
1980,10,6,40,248430.0,14214.1,11.18,
1980,10,6,41,89100.0,6819.9,8.78,
1980,10,6,42,44560.0,9468.7,9.94,
1980,10,6,43,22630.0,9881.3,9.68,
1980,10,6,44,343960.0,16275.6,10.71,
1980,10,6,45,131050.0,18144.6,11.76,
1980,10,6,46,137840.0,16429.3,10.93,
1980,10,6,47,757040.0,15026.4,10.75,
1980,10,6,48,21680.0,15750.9,9.91,
1980,10,6,49,452290.0,20975.7,11.82,
1980,10,6,50,151220.0,17596.8,11.08,
1980,10,6,51,14200.0,11552.4,10.58,
1980,10,6,52,43170.0,8044.8,10.23,
1980,10,6,53,34370.0,12982.2,10.82,
1980,10,6,54,62680.0,12894.2,10.47,
1980,10,6,55,46430.0,19745.8,11.63,
1980,10,6,56,110510.0,14133.5,10.24,
1980,10,6,57,31950.0,13214.7,10.06,
1980,10,6,58,19830.0,9803.3,9.36,
1980,10,6,59,64190.0,15397.1,11.46,
1980,10,6,60,239250.0,6353.1,9.59,
1980,10,6,61,451180.0,12738.8,10.16,
1980,10,6,62,326980.0,11658.6,10.28,
1980,10,6,63,177840.0,12816.4,10.92,
1980,10,6,64,558750.0,14588.7,10.32,
1980,10,6,65,171360.0,16322.9,10.36,
1980,10,6,66,357820.0,10928.8,9.99,
1980,1,6,0,1129860.0,,10.62,
1980,1,6,1,1156970.0,30066.9,14.36,12.765
1980,1,6,2,348590.0,25177.2,14.37,11.409
1980,1,6,3,15360.0,31831.4,16.90,13.922
1980,1,6,4,265180.0,28479.7,15.46,13.078
1980,1,6,5,34340.0,27455.7,15.39,12.816
1980,1,6,6,39300.0,30611.4,16.86,13.862
1980,1,6,7,102330.0,52316.4,18.78,20.763
1980,1,6,8,23970.0,24293.4,16.48,10.068
1980,1,6,9,4130.0,21328.9,15.33,9.316
1980,1,6,10,75370.0,21939.8,18.53,9.377
1980,1,6,11,171720.0,11424.1,17.79,5.197
1980,1,6,12,4630.0,18106.4,17.33,8.527
1980,1,6,13,19120.0,30730.3,17.20,13.497
1980,1,6,14,76960.0,14641.8,16.95,5.883
1980,1,6,15,67810.0,44616.1,18.68,18.825
1980,1,6,16,85410.0,21903.0,14.38,9.948
1980,1,6,17,12100.0,18471.8,14.02,8.297
1980,1,6,18,111840.0,20730.8,12.96,9.539
1980,1,6,19,16940.0,20568.2,13.17,9.512
1980,1,6,20,70700.0,26153.2,14.07,12.607
1980,1,6,21,795240.0,23050.0,13.25,9.752
1980,1,6,22,8790.0,20570.3,13.55,9.103
1980,1,6,23,13420.0,17187.4,12.97,7.952
1980,1,6,24,23520.0,17584.0,12.29,8.151
1980,1,6,25,34370.0,17984.9,13.28,8.310
1980,1,6,26,1270.0,13113.8,11.02,5.933
1980,1,6,27,34510.0,23630.7,13.07,10.939
1980,1,6,28,95400.0,18062.9,12.11,8.406
1980,1,6,29,166420.0,17099.5,11.68,7.846
1980,1,6,30,27820.0,20367.3,13.87,9.362
1980,1,6,31,62760.0,18370.3,13.06,8.540
1980,1,6,32,12850.0,9119.1,9.58,4.318
1980,1,6,33,38530.0,20239.1,11.96,8.047
1980,1,6,34,81810.0,19479.2,12.63,8.806
1980,1,6,35,62850.0,13504.7,11.64,6.126
1980,1,6,36,69590.0,9994.9,10.49,4.246
1980,1,6,37,12680.0,13445.1,11.81,6.037
1980,1,6,38,193900.0,12010.3,10.38,5.563
1980,1,6,39,39560.0,12767.2,11.50,5.597
1980,1,6,40,221590.0,15030.1,11.18,5.213
1980,1,6,41,54490.0,8813.6,8.40,3.451
1980,1,6,42,32730.0,10565.9,9.98,4.836
1980,1,6,43,18410.0,10936.4,10.01,4.660
1980,1,6,44,315240.0,16559.9,10.74,7.355
1980,1,6,45,119720.0,18486.6,11.77,8.449
1980,1,6,46,121680.0,17087.9,11.00,7.729
1980,1,6,47,685270.0,15578.8,10.85,7.140
1980,1,6,48,20160.0,15896.3,9.93,6.917
1980,1,6,49,375490.0,22641.6,11.93,9.984
1980,1,6,50,138320.0,18121.8,11.13,8.155
1980,1,6,51,10580.0,13232.8,10.75,5.895
1980,1,6,52,18080.0,11201.8,10.06,4.999
1980,1,6,53,20340.0,16342.2,10.92,7.375
1980,1,6,54,44850.0,15043.6,10.60,6.723
1980,1,6,55,42060.0,20249.6,11.74,9.277
1980,1,6,56,78970.0,15824.4,10.26,7.198
1980,1,6,57,19660.0,15650.5,10.08,7.122
1980,1,6,58,14140.0,10772.6,9.47,4.916
1980,1,6,59,47810.0,17474.5,11.49,8.403
1980,1,6,60,31560.0,10611.3,9.55,4.810
1980,1,6,61,261330.0,15392.7,10.25,7.079
1980,1,6,62,163810.0,14660.5,10.20,6.752
1980,1,6,63,83640.0,17284.0,11.42,7.963
1980,1,6,64,445990.0,15767.2,10.34,6.703
1980,1,6,65,147720.0,17015.3,10.41,7.500
1980,1,6,66,188900.0,13302.3,10.03,6.121
1980,2,6,0,5095690.0,,11.42,
1980,2,6,1,355670.0,12603.7,13.06,5.883
1980,2,6,2,199970.0,12622.7,12.81,6.096
1980,2,6,3,560.0,14159.4,16.45,6.816
1980,2,6,4,6020.0,17151.5,13.43,8.114
1980,2,6,5,7400.0,18992.7,13.87,9.120
1980,2,6,6,4900.0,16794.4,15.71,8.187
1980,2,6,7,6680.0,31656.8,17.62,13.329
1980,2,6,8,169410.0,12030.5,14.66,6.079
1980,2,6,9,9480.0,9492.3,15.04,4.763
1980,2,6,10,25490.0,10270.7,18.01,4.756
1980,2,6,11,318320.0,4340.1,17.09,2.131
1980,2,6,12,25460.0,7795.8,16.50,3.966
1980,2,6,13,7530.0,15056.3,17.13,7.395
1980,2,6,14,37030.0,10725.7,15.35,5.267
1980,2,6,15,4530.0,20185.4,16.65,9.332
1980,2,6,16,42890.0,9536.7,13.99,4.698
1980,2,6,17,72510.0,9452.4,12.80,4.727
1980,2,6,18,15110.0,12136.8,12.43,5.826
1980,2,6,19,5670.0,11176.6,12.07,5.388
1980,2,6,20,21340.0,12248.3,13.32,5.959
1980,2,6,21,510600.0,7613.1,12.00,3.803
1980,2,6,22,570340.0,8874.1,12.53,4.460
1980,2,6,23,77760.0,7221.4,12.29,3.663
1980,2,6,24,77610.0,8178.4,12.24,4.091
1980,2,6,25,302550.0,8964.3,12.25,4.525
1980,2,6,26,4410.0,7393.4,11.41,3.692
1980,2,6,27,72770.0,10438.3,11.94,5.160
1980,2,6,28,23340.0,11560.2,11.89,5.799
1980,2,6,29,72270.0,9810.9,11.62,4.745
1980,2,6,30,30920.0,10295.5,12.34,5.104
1980,2,6,31,317080.0,8037.5,12.20,4.026
1980,2,6,32,64150.0,4520.4,9.59,2.341
1980,2,6,33,400.0,8045.8,11.43,3.835
1980,2,6,34,4600.0,11060.6,12.12,5.315
1980,2,6,35,10250.0,5870.7,11.18,2.893
1980,2,6,36,261790.0,3827.0,10.65,1.972
1980,2,6,37,143080.0,6431.5,11.19,3.222
1980,2,6,38,49300.0,6156.5,9.85,3.179
1980,2,6,39,108050.0,4289.6,11.48,2.187
1980,2,6,40,22810.0,6803.7,11.63,2.782
1980,2,6,41,21360.0,3069.8,10.33,1.361
1980,2,6,42,5680.0,4826.5,10.60,2.358
1980,2,6,43,700.0,4411.5,10.34,2.025
1980,2,6,44,4330.0,11287.1,11.18,5.283
1980,2,6,45,6170.0,13388.8,11.61,6.333
1980,2,6,46,6630.0,9133.1,10.71,4.385
1980,2,6,47,9520.0,9495.3,11.35,4.530
1980,2,6,48,400.0,12693.0,10.93,5.704
1980,2,6,49,51100.0,11280.9,11.31,5.319
1980,2,6,50,5080.0,9248.2,10.49,4.403
1980,2,6,51,2400.0,5529.0,10.17,2.640
1980,2,6,52,21010.0,5243.0,10.29,2.642
1980,2,6,53,10660.0,7704.3,10.80,3.763
1980,2,6,54,11260.0,5603.0,10.38,2.768
1980,2,6,55,970.0,12208.4,11.22,5.815
1980,2,6,56,20840.0,8647.8,10.28,4.103
1980,2,6,57,7830.0,7971.2,10.26,3.810
1980,2,6,58,2790.0,7216.3,9.83,3.479
1980,2,6,59,12900.0,8198.4,11.32,4.065
1980,2,6,60,171970.0,5520.6,9.56,2.733
1980,2,6,61,122150.0,7987.3,10.10,3.846
1980,2,6,62,126000.0,8007.7,10.37,3.850
1980,2,6,63,77900.0,8499.8,10.41,4.063
1980,2,6,64,32010.0,4006.2,11.23,1.959
1980,2,6,65,6620.0,7642.4,10.14,3.700
1980,2,6,66,102580.0,7151.2,10.20,3.525
1980,3,6,0,252640.0,,9.44,
1980,3,6,1,37200.0,19251.3,13.84,8.581
1980,3,6,2,16500.0,18392.4,13.46,8.637
1980,3,6,3,480.0,17702.9,16.25,7.623
1980,3,6,4,4200.0,21948.8,14.68,10.323
1980,3,6,5,1160.0,23289.9,15.53,11.075
1980,3,6,6,1200.0,20679.4,15.50,9.918
1980,3,6,7,2860.0,49392.1,18.45,20.124
1980,3,6,8,1570.0,17583.2,14.06,7.936
1980,3,6,9,880.0,16120.2,14.39,7.447
1980,3,6,10,2770.0,17199.7,17.51,7.840
1980,3,6,11,14150.0,9901.2,16.97,4.706
1980,3,6,12,200.0,9591.0,16.20,4.760
1980,3,6,13,540.0,24189.5,15.43,11.311
1980,3,6,14,6940.0,14594.2,15.19,6.513
1980,3,6,15,1460.0,33260.1,17.74,14.681
1980,3,6,16,2210.0,18939.1,13.43,8.852
1980,3,6,17,2980.0,15076.9,12.91,6.926
1980,3,6,18,3790.0,14822.0,12.27,7.062
1980,3,6,19,860.0,14341.4,11.42,6.889
1980,3,6,20,2720.0,18284.9,13.29,8.622
1980,3,6,21,20110.0,13562.5,12.02,5.986
1980,3,6,22,600.0,9650.5,11.93,4.774
1980,3,6,23,1270.0,12538.4,12.56,6.098
1980,3,6,24,2370.0,11603.0,12.15,5.681
1980,3,6,25,1760.0,14685.5,13.58,7.139
1980,3,6,26,400.0,13549.5,11.75,6.438
1980,3,6,27,1900.0,15194.3,12.81,7.227
1980,3,6,28,17670.0,16613.1,12.33,7.787
1980,3,6,29,20490.0,14307.6,11.25,6.743
1980,3,6,30,1520.0,15338.4,12.89,7.231
1980,3,6,31,6650.0,13779.1,12.27,6.627
1980,3,6,32,7880.0,8070.1,9.52,3.911
1980,3,6,33,1280.0,18568.1,12.22,7.837
1980,3,6,34,7310.0,17307.4,12.86,8.051
1980,3,6,35,11230.0,11303.8,11.46,5.286
1980,3,6,36,13460.0,9397.8,10.45,4.358
1980,3,6,37,7080.0,10999.3,11.34,5.205
1980,3,6,38,49780.0,9738.2,9.72,4.612
1980,3,6,39,6390.0,8783.2,10.75,4.069
1980,3,6,40,3590.0,5904.0,8.30,2.642
1980,3,6,41,10650.0,4595.4,7.47,2.065
1980,3,6,42,5590.0,7599.5,9.08,3.595
1980,3,6,43,3350.0,5437.6,7.71,2.531
1980,3,6,44,23860.0,13353.0,10.23,6.230
1980,3,6,45,4670.0,15827.0,11.53,7.385
1980,3,6,46,8890.0,13210.8,10.25,6.233
1980,3,6,47,60740.0,9475.1,9.56,4.508
1980,3,6,48,1100.0,13999.9,9.05,6.781
1980,3,6,49,20740.0,17051.7,11.24,7.804
1980,3,6,50,6920.0,14083.1,10.68,6.559
1980,3,6,51,760.0,9702.8,10.53,4.690
1980,3,6,52,1580.0,9112.0,10.55,4.244
1980,3,6,53,2240.0,10434.0,10.25,4.953
1980,3,6,54,4620.0,12108.8,9.54,5.659
1980,3,6,55,3300.0,15763.6,10.46,7.515
1980,3,6,56,8340.0,13255.9,9.92,6.211
1980,3,6,57,3110.0,13280.2,9.66,6.323
1980,3,6,58,2500.0,8013.0,8.44,3.862
1980,3,6,59,2660.0,13560.5,11.61,6.544
1980,3,6,60,6570.0,8389.9,9.26,3.970
1980,3,6,61,46310.0,12555.5,9.76,5.931
1980,3,6,62,21450.0,12511.5,10.04,5.911
1980,3,6,63,6860.0,13393.4,10.95,6.273
1980,3,6,64,76990.0,12310.6,9.80,5.643
1980,3,6,65,16320.0,13468.8,9.99,6.366
1980,3,6,66,49710.0,10604.5,9.37,5.035
1980,4,6,0,596460.0,,10.03,
1980,4,6,1,23750.0,12499.4,13.69,5.896
1980,4,6,2,15850.0,13292.8,13.08,6.484
1980,4,6,3,0.0,NaN,NaN,NaN
1980,4,6,4,290.0,12385.5,13.66,6.002
1980,4,6,5,860.0,19459.2,13.58,9.378
1980,4,6,6,440.0,11961.4,14.09,5.826
1980,4,6,7,320.0,15581.6,14.63,7.293
1980,4,6,8,19500.0,11629.1,13.90,5.685
1980,4,6,9,1070.0,9257.5,13.12,4.568
1980,4,6,10,2080.0,11691.6,17.96,5.881
1980,4,6,11,50670.0,4707.2,16.59,2.407
1980,4,6,12,1780.0,8000.1,15.97,4.044
1980,4,6,13,540.0,12802.2,15.24,6.516
1980,4,6,14,8850.0,10753.1,13.88,5.327
1980,4,6,15,300.0,16485.3,16.47,6.908
1980,4,6,16,1100.0,9776.5,12.87,4.759
1980,4,6,17,21100.0,9571.2,12.23,4.687
1980,4,6,18,1480.0,11905.4,11.41,5.743
1980,4,6,19,490.0,10180.7,11.41,4.972
1980,4,6,20,1940.0,11835.7,13.11,5.764
1980,4,6,21,22100.0,7342.6,11.58,3.647
1980,4,6,22,20740.0,9631.1,12.68,4.777
1980,4,6,23,5250.0,8162.2,12.12,4.059
1980,4,6,24,7010.0,8443.2,12.07,4.175
1980,4,6,25,7760.0,10673.0,12.39,5.363
1980,4,6,26,560.0,8671.9,11.00,4.295
1980,4,6,27,5830.0,11552.3,12.14,5.813
1980,4,6,28,6390.0,14182.3,11.70,6.862
1980,4,6,29,9010.0,9331.6,11.30,4.575
1980,4,6,30,3230.0,11736.6,12.67,5.730
1980,4,6,31,30190.0,8448.4,12.31,4.160
1980,4,6,32,62090.0,4607.7,9.52,2.421
1980,4,6,33,0.0,NaN,NaN,NaN
1980,4,6,34,780.0,11256.1,11.54,5.527
1980,4,6,35,2890.0,6141.7,11.33,3.049
1980,4,6,36,48700.0,4828.5,10.02,2.425
1980,4,6,37,59680.0,7468.3,10.88,3.643
1980,4,6,38,27710.0,6333.3,9.93,3.220
1980,4,6,39,26070.0,4904.3,11.01,2.461
1980,4,6,40,440.0,6269.1,9.41,3.085
1980,4,6,41,2600.0,3826.1,9.34,1.859
1980,4,6,42,560.0,4462.6,9.07,2.267
1980,4,6,43,170.0,2937.9,9.65,1.452
1980,4,6,44,530.0,9101.4,10.94,4.363
1980,4,6,45,490.0,12286.2,11.84,5.921
1980,4,6,46,640.0,6537.8,10.72,3.085
1980,4,6,47,1510.0,6893.9,10.16,3.382
1980,4,6,48,20.0,NaN,NaN,NaN
1980,4,6,49,4960.0,9743.4,11.05,4.742
1980,4,6,50,900.0,9331.7,10.12,4.307
1980,4,6,51,460.0,6907.0,9.04,3.348
1980,4,6,52,2500.0,6490.0,10.76,3.212
1980,4,6,53,1130.0,6621.6,10.27,3.274
1980,4,6,54,1950.0,5759.0,10.04,2.855
1980,4,6,55,100.0,5674.0,10.80,2.728
1980,4,6,56,2360.0,8813.1,10.15,4.203
1980,4,6,57,1350.0,7568.0,9.53,3.659
1980,4,6,58,400.0,3848.0,8.05,1.881
1980,4,6,59,820.0,10156.3,11.46,4.972
1980,4,6,60,29150.0,5741.6,9.87,2.845
1980,4,6,61,21390.0,7373.9,10.19,3.569
1980,4,6,62,15720.0,8009.9,10.59,3.892
1980,4,6,63,9440.0,8164.6,10.67,3.897
1980,4,6,64,3760.0,5543.4,10.38,2.822
1980,4,6,65,700.0,11113.3,10.60,5.726
1980,4,6,66,16630.0,6701.9,9.97,3.293
1970,10,5,0,8962050.0,,11.80,
1970,10,5,1,1225000.0,9468.4,13.71,
1970,10,5,2,268750.0,9018.3,14.51,
1970,10,5,3,12750.0,10119.6,17.64,
1970,10,5,4,310650.0,11302.8,15.83,
1970,10,5,5,71150.0,10893.6,15.32,
1970,10,5,6,74050.0,9201.7,16.47,
1970,10,5,7,88200.0,14622.3,18.69,
1970,10,5,8,174050.0,5696.4,14.52,
1970,10,5,9,20500.0,6303.9,15.76,
1970,10,5,10,114800.0,6532.1,18.40,
1970,10,5,11,685200.0,3574.4,16.77,
1970,10,5,12,19700.0,4684.3,16.66,
1970,10,5,13,38100.0,9953.0,17.05,
1970,10,5,14,116350.0,6055.9,16.46,
1970,10,5,15,73900.0,13674.9,18.81,
1970,10,5,16,162200.0,7908.4,14.35,
1970,10,5,17,100100.0,5201.1,13.35,
1970,10,5,18,227250.0,8195.4,13.08,
1970,10,5,19,25350.0,7623.1,14.16,
1970,10,5,20,119200.0,9989.3,14.15,
